Order_ID,Order_Date,Customer_Name,Segment,Region,State,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Sales,Profit
ORD100786,2025-01-02,Customer 1155,Consumer,East,West Bengal,Technology,Accessories,Wireless Mouse,7,5335.62,0.2,29879.48,3817.03
ORD100787,2025-06-28,Customer 1075,Corporate,West,Gujarat,Office Supplies,Art Supplies,Notebooks,7,854.42,0,5980.97,1444.65
ORD100788,2025-09-24,Customer 1119,Consumer,North,Uttar Pradesh,Technology,Phones,Pixel Phone,7,63095.16,0.15,375416.23,97491.21
ORD100789,2025-03-01,Customer 1027,Consumer,West,Maharashtra,Office Supplies,Binders,Ring Binder,2,151.58,0.2,242.53,44.62
ORD100790,2025-03-24,Customer 1171,Consumer,East,Odisha,Office Supplies,Storage,Storage Box,6,1694.25,0.1,9148.93,2418.34
ORD100791,2025-10-01,Customer 1087,Consumer,West,Goa,Technology,Accessories,Keyboard,5,5527.93,0.15,23493.68,1332.72
ORD100792,2025-12-01,Customer 1189,Corporate,West,Gujarat,Office Supplies,Binders,Presentation Binder,1,202.21,0,202.21,20.14
ORD100793,2025-03-01,Customer 1137,Consumer,East,Jharkhand,Technology,Accessories,USB Hub,5,5342.58,0.05,25377.27,2058.47
ORD100794,2025-08-05,Customer 1080,Consumer,East,Bihar,Office Supplies,Binders,Ring Binder,1,246.03,0.15,209.13,48.1
ORD100795,2025-04-23,Customer 1081,Consumer,West,Maharashtra,Office Supplies,Binders,Presentation Binder,2,393.77,0.2,630.02,23.66
ORD100796,2025-05-21,Customer 1207,Consumer,West,Gujarat,Furniture,Tables,Meeting Table,3,22603.51,0.1,61029.48,4146.27
ORD100797,2025-04-26,Customer 1040,Small Business,North,Uttar Pradesh,Office Supplies,Binders,Presentation Binder,6,244.56,0.2,1173.88,270.84
ORD100798,2025-06-22,Customer 1178,Small Business,West,Goa,Office Supplies,Storage,File Cabinet,4,616.57,0.2,1973.04,182.05
ORD100799,2025-02-19,Customer 1113,Corporate,South,Karnataka,Technology,Phones,iPhone,3,48654.68,0.02,143044.75,28891.41
ORD100800,2025-03-16,Customer 1026,Corporate,South,Andhra Pradesh,Technology,Laptops,Ultrabook,6,45958.91,0.2,220602.79,48168.86
ORD100801,2025-07-12,Customer 1013,Consumer,West,Rajasthan,Office Supplies,Binders,Ring Binder,1,229.35,0.1,206.41,19.51
ORD100802,2025-10-31,Customer 1176,Corporate,West,Gujarat,Office Supplies,Art Supplies,Markers,1,186.62,0.1,167.96,27.29
ORD100803,2025-12-01,Customer 1167,Consumer,West,Maharashtra,Office Supplies,Paper,Premium Paper,7,781.83,0.1,4925.51,569.13
ORD100804,2025-03-03,Customer 1177,Corporate,North,Punjab,Technology,Printers,Laser Printer,1,23431.81,0.15,19917.04,2947.52
ORD100805,2025-07-16,Customer 1232,Small Business,West,Gujarat,Office Supplies,Art Supplies,Sketch Pens,5,194.02,0.05,921.6,75.08
ORD100806,2025-07-27,Customer 1202,Corporate,North,Punjab,Furniture,Furnishings,Desk Lamp,5,5522.86,0.15,23472.17,4683.28
ORD100807,2025-12-04,Customer 1032,Corporate,North,Punjab,Technology,Laptops,Business Laptop,5,91959.45,0.05,436807.4,41308.86
ORD100808,2025-02-14,Customer 1043,Consumer,East,West Bengal,Office Supplies,Paper,A4 Paper,1,579.0,0.05,550.05,154.06
ORD100809,2025-05-08,Customer 1233,Small Business,East,Bihar,Technology,Accessories,USB Hub,2,4335.55,0.2,6936.88,685.68
ORD100810,2025-11-07,Customer 1055,Small Business,South,Andhra Pradesh,Office Supplies,Paper,A4 Paper,1,372.25,0.05,353.64,90.47
ORD100811,2025-10-30,Customer 1041,Consumer,East,West Bengal,Technology,Printers,Laser Printer,5,14139.09,0.1,63625.89,12594.69
ORD100812,2025-05-11,Customer 1178,Corporate,West,Rajasthan,Office Supplies,Binders,Ring Binder,1,344.42,0.05,327.2,93.74
ORD100813,2025-10-16,Customer 1063,Consumer,South,Telangana,Furniture,Tables,Meeting Table,7,15840.68,0,110884.75,32387.65
ORD100814,2025-09-30,Customer 1199,Consumer,North,Punjab,Office Supplies,Art Supplies,Markers,3,786.2,0.05,2240.68,599.46
ORD100815,2025-05-21,Customer 1186,Small Business,North,Uttar Pradesh,Technology,Laptops,Gaming Laptop,1,127187.03,0,127187.03,15092.13
ORD100816,2025-02-18,Customer 1242,Corporate,East,Odisha,Office Supplies,Storage,File Cabinet,5,774.58,0,3872.92,455.32
ORD100817,2025-06-26,Customer 1032,Consumer,West,Rajasthan,Furniture,Tables,Meeting Table,1,22166.46,0.2,17733.17,1138.61
ORD100818,2025-01-28,Customer 1204,Consumer,East,Bihar,Office Supplies,Binders,Presentation Binder,6,272.27,0.1,1470.26,399.87
ORD100819,2025-05-22,Customer 1080,Small Business,West,Maharashtra,Furniture,Tables,Meeting Table,6,26448.04,0.05,150753.81,23658.29
ORD100820,2025-02-09,Customer 1206,Small Business,South,Tamil Nadu,Office Supplies,Binders,Ring Binder,1,392.23,0.15,333.4,82.35
ORD100821,2025-12-13,Customer 1108,Corporate,South,Karnataka,Furniture,Chairs,Office Chair,1,12436.16,0.2,9948.92,314.42
ORD100822,2025-05-06,Customer 1093,Small Business,North,Haryana,Furniture,Tables,Study Table,7,18087.91,0.02,124083.07,14078.36
ORD100823,2025-01-27,Customer 1138,Small Business,West,Maharashtra,Furniture,Tables,Meeting Table,1,13448.96,0.2,10759.17,913.97
ORD100824,2025-05-29,Customer 1236,Consumer,East,West Bengal,Furniture,Bookcases,Wood Bookcase,1,17415.45,0.15,14803.13,1911.04
ORD100825,2025-08-26,Customer 1089,Small Business,West,Gujarat,Technology,Phones,iPhone,4,40012.97,0.05,152049.29,13848.06
ORD100826,2025-07-25,Customer 1105,Consumer,East,Jharkhand,Technology,Printers,Inkjet Printer,2,9372.83,0.15,15933.8,3826.86
ORD100827,2025-01-04,Customer 1228,Consumer,South,Karnataka,Office Supplies,Storage,Storage Box,4,2493.08,0.05,9473.71,1399.16
ORD100828,2025-02-25,Customer 1226,Small Business,West,Gujarat,Furniture,Furnishings,Desk Lamp,2,2622.43,0.1,4720.37,265.65
ORD100829,2025-02-26,Customer 1050,Small Business,South,Karnataka,Technology,Laptops,Gaming Laptop,4,123112.02,0,492448.07,56763.87
ORD100830,2025-03-02,Customer 1236,Corporate,West,Goa,Furniture,Furnishings,Desk Organizer,6,1264.6,0.1,6828.86,1129.55
ORD100831,2025-03-09,Customer 1060,Consumer,North,Haryana,Office Supplies,Paper,A4 Paper,2,473.68,0,947.36,235.73
ORD100832,2025-08-08,Customer 1039,Corporate,North,Punjab,Furniture,Bookcases,Metal Bookcase,4,5945.76,0.1,21404.74,2343.91
ORD100833,2025-05-08,Customer 1200,Corporate,East,Odisha,Office Supplies,Storage,Storage Box,6,4959.53,0.02,29162.06,5227.49
ORD100834,2025-04-07,Customer 1109,Consumer,South,Andhra Pradesh,Technology,Laptops,Gaming Laptop,1,73755.47,0.02,72280.36,20195.25
ORD100835,2025-02-16,Customer 1109,Corporate,North,Haryana,Furniture,Bookcases,Wood Bookcase,2,10383.11,0.1,18689.6,1280.18
ORD100836,2025-02-26,Customer 1000,Consumer,East,Bihar,Furniture,Bookcases,Metal Bookcase,2,10097.22,0,20194.43,2423.04
ORD100837,2025-04-19,Customer 1077,Consumer,East,West Bengal,Furniture,Chairs,Office Chair,2,7157.81,0.1,12884.07,1739.19
ORD100838,2025-12-16,Customer 1022,Small Business,South,Andhra Pradesh,Technology,Accessories,Headset,2,4796.56,0.02,9401.27,1913.65
ORD100839,2025-11-19,Customer 1139,Corporate,North,Haryana,Technology,Laptops,Business Laptop,6,91805.83,0,550834.97,53140.98
ORD100840,2025-08-31,Customer 1228,Small Business,South,Karnataka,Furniture,Tables,Office Table,2,9792.67,0.15,16647.54,3313.74
ORD100841,2025-07-07,Customer 1128,Corporate,West,Gujarat,Furniture,Chairs,Office Chair,1,10500.9,0.15,8925.76,2208.17
ORD100842,2025-11-03,Customer 1177,Consumer,East,Jharkhand,Office Supplies,Binders,Presentation Binder,1,481.44,0,481.44,122.65
ORD100843,2025-09-11,Customer 1040,Corporate,North,Delhi,Technology,Printers,Inkjet Printer,4,24002.11,0.02,94088.29,10866.69
ORD100844,2025-09-20,Customer 1030,Consumer,West,Maharashtra,Furniture,Bookcases,Metal Bookcase,7,8355.89,0.2,46792.96,4168.0
ORD100845,2025-10-01,Customer 1063,Small Business,South,Andhra Pradesh,Technology,Laptops,Gaming Laptop,2,73395.66,0,146791.32,32489.45
ORD100846,2025-10-01,Customer 1067,Corporate,North,Uttar Pradesh,Technology,Accessories,Headset,3,1224.45,0.2,2938.68,659.67
ORD100847,2025-11-10,Customer 1247,Consumer,East,Bihar,Technology,Phones,iPhone,7,18697.35,0.05,124337.37,14390.99
ORD100848,2025-01-09,Customer 1052,Corporate,North,Punjab,Office Supplies,Art Supplies,Notebooks,3,1050.53,0.2,2521.27,410.85
ORD100849,2025-06-16,Customer 1037,Small Business,East,West Bengal,Technology,Printers,Laser Printer,4,13488.25,0.2,43162.39,5415.1
ORD100850,2025-09-11,Customer 1072,Consumer,South,Andhra Pradesh,Furniture,Tables,Office Table,5,17262.96,0.2,69051.84,4812.19
ORD100851,2025-04-01,Customer 1165,Small Business,West,Maharashtra,Office Supplies,Binders,Ring Binder,2,110.26,0.02,216.11,37.84
ORD100852,2025-09-27,Customer 1195,Small Business,South,Telangana,Office Supplies,Paper,A4 Paper,4,499.59,0,1998.38,523.26
ORD100853,2025-03-09,Customer 1027,Consumer,South,Karnataka,Office Supplies,Storage,Storage Box,6,3677.9,0,22067.37,6414.45
ORD100854,2025-12-29,Customer 1062,Consumer,North,Haryana,Technology,Printers,Inkjet Printer,7,11568.04,0.05,76927.5,13297.67
ORD100855,2025-11-18,Customer 1106,Consumer,North,Punjab,Technology,Phones,Galaxy Phone,5,37881.48,0.15,160996.29,38239.92
ORD100856,2025-01-13,Customer 1226,Corporate,South,Telangana,Furniture,Tables,Meeting Table,6,12171.16,0.2,58421.54,6697.66
ORD100857,2025-09-09,Customer 1092,Small Business,South,Telangana,Office Supplies,Binders,Ring Binder,3,230.07,0.15,586.68,68.01
ORD100858,2025-01-23,Customer 1159,Corporate,South,Karnataka,Technology,Accessories,Keyboard,6,3379.04,0.2,16219.4,2938.55
ORD100859,2025-02-23,Customer 1220,Small Business,East,Odisha,Office Supplies,Storage,File Cabinet,7,5460.51,0,38223.58,9691.52
ORD100860,2025-12-02,Customer 1028,Corporate,South,Karnataka,Technology,Printers,Inkjet Printer,6,29311.82,0.1,158283.83,37073.71
ORD100861,2025-03-16,Customer 1123,Corporate,North,Uttar Pradesh,Technology,Laptops,Business Laptop,7,85426.83,0.05,568088.4,100111.62
ORD100862,2025-11-05,Customer 1136,Consumer,East,Odisha,Technology,Laptops,Gaming Laptop,4,102680.62,0.15,349114.12,55833.66
ORD100863,2025-07-16,Customer 1022,Consumer,North,Delhi,Furniture,Furnishings,Desk Organizer,5,5159.56,0.2,20638.22,1615.01
ORD100864,2025-04-15,Customer 1217,Small Business,North,Punjab,Furniture,Furnishings,Desk Lamp,1,857.46,0.05,814.59,119.65
ORD100865,2025-05-31,Customer 1030,Small Business,West,Gujarat,Technology,Printers,Laser Printer,2,30179.01,0,60358.02,14747.82
ORD100866,2025-07-13,Customer 1122,Small Business,North,Punjab,Office Supplies,Art Supplies,Sketch Pens,1,856.61,0.2,685.29,108.24
ORD100867,2025-01-16,Customer 1046,Consumer,South,Andhra Pradesh,Furniture,Chairs,Ergonomic Chair,1,3680.93,0.1,3312.83,291.32
ORD100868,2025-09-28,Customer 1039,Consumer,East,West Bengal,Furniture,Bookcases,Metal Bookcase,7,15784.83,0,110493.78,15810.47
ORD100869,2025-11-06,Customer 1212,Consumer,South,Karnataka,Furniture,Chairs,Office Chair,7,9642.5,0.1,60747.76,10747.15
ORD100870,2025-12-30,Customer 1102,Corporate,South,Andhra Pradesh,Furniture,Tables,Meeting Table,1,18037.53,0.02,17676.78,4215.73
ORD100871,2025-07-20,Customer 1097,Consumer,South,Karnataka,Office Supplies,Paper,Premium Paper,4,453.57,0.2,1451.43,172.9
ORD100872,2025-11-28,Customer 1072,Consumer,West,Maharashtra,Technology,Phones,Galaxy Phone,1,42301.01,0.05,40185.96,2960.53
ORD100873,2025-02-03,Customer 1021,Small Business,South,Telangana,Furniture,Bookcases,Wood Bookcase,5,8030.2,0,40151.02,5335.02
ORD100874,2025-10-16,Customer 1245,Consumer,West,Gujarat,Technology,Accessories,Wireless Mouse,3,753.42,0.05,2147.24,500.03
ORD100875,2025-06-11,Customer 1128,Corporate,West,Gujarat,Office Supplies,Binders,Ring Binder,3,251.06,0.2,602.54,84.83
ORD100876,2025-01-13,Customer 1160,Consumer,West,Gujarat,Furniture,Chairs,Office Chair,2,5697.3,0.1,10255.14,741.71
ORD100877,2025-04-21,Customer 1159,Small Business,South,Tamil Nadu,Office Supplies,Binders,Presentation Binder,4,409.85,0.05,1557.42,204.78
ORD100878,2025-01-21,Customer 1003,Consumer,West,Rajasthan,Technology,Phones,Galaxy Phone,5,60061.91,0.1,270278.58,20657.21
ORD100879,2025-10-08,Customer 1147,Consumer,North,Delhi,Furniture,Furnishings,Whiteboard,2,6104.34,0.02,11964.5,1076.75
ORD100880,2025-02-06,Customer 1035,Small Business,South,Tamil Nadu,Office Supplies,Art Supplies,Sketch Pens,4,1175.26,0.1,4230.92,837.99
ORD100881,2025-01-21,Customer 1093,Consumer,East,Bihar,Office Supplies,Art Supplies,Sketch Pens,7,762.64,0.2,4270.76,249.31
ORD100882,2025-07-11,Customer 1202,Consumer,North,Delhi,Office Supplies,Art Supplies,Sketch Pens,6,99.08,0.2,475.57,20.24
ORD100883,2025-03-21,Customer 1118,Corporate,North,Haryana,Technology,Laptops,Ultrabook,4,134652.07,0.02,527836.09,84669.69
ORD100884,2025-08-27,Customer 1236,Consumer,West,Goa,Furniture,Furnishings,Desk Lamp,1,1581.64,0,1581.64,445.77
ORD100885,2025-04-13,Customer 1029,Consumer,West,Maharashtra,Technology,Accessories,Headset,5,3763.66,0.2,15054.63,2906.79
ORD100886,2025-10-07,Customer 1015,Small Business,South,Karnataka,Office Supplies,Binders,Ring Binder,3,318.65,0.15,812.55,172.93
ORD100887,2025-08-09,Customer 1045,Consumer,West,Maharashtra,Technology,Laptops,Business Laptop,7,116785.5,0.05,776623.58,95490.28
ORD100888,2025-05-21,Customer 1013,Consumer,West,Goa,Technology,Printers,Inkjet Printer,5,12994.94,0.05,61725.95,6666.23
ORD100889,2025-06-25,Customer 1247,Corporate,East,Bihar,Technology,Accessories,USB Hub,4,3695.65,0.2,11826.07,2394.17
ORD100890,2025-12-21,Customer 1170,Small Business,West,Rajasthan,Office Supplies,Binders,Ring Binder,6,360.54,0.15,1838.78,136.65
ORD100891,2025-01-08,Customer 1133,Corporate,South,Tamil Nadu,Office Supplies,Binders,Presentation Binder,7,212.89,0.2,1192.19,142.35
ORD100892,2025-03-06,Customer 1139,Corporate,West,Goa,Furniture,Chairs,Ergonomic Chair,2,14312.76,0.02,28053.01,4697.16
ORD100893,2025-04-21,Customer 1004,Consumer,East,Bihar,Technology,Laptops,Ultrabook,5,145285.97,0.05,690108.35,170133.42
ORD100894,2025-09-15,Customer 1249,Corporate,North,Delhi,Office Supplies,Art Supplies,Sketch Pens,4,454.49,0.15,1545.26,210.44
ORD100895,2025-04-01,Customer 1216,Corporate,West,Goa,Furniture,Tables,Study Table,5,9066.43,0.1,40798.93,5668.76
ORD100896,2025-11-21,Customer 1157,Small Business,East,West Bengal,Office Supplies,Paper,A4 Paper,7,794.2,0,5559.42,1239.29
ORD100897,2025-09-12,Customer 1116,Corporate,North,Delhi,Furniture,Chairs,Visitor Chair,3,15849.73,0.02,46598.2,5779.74
ORD100898,2025-04-11,Customer 1189,Consumer,West,Rajasthan,Office Supplies,Storage,File Cabinet,4,5466.36,0.2,17492.36,3233.35
ORD100899,2025-04-25,Customer 1001,Small Business,East,Jharkhand,Technology,Accessories,Headset,7,6386.84,0.1,40237.09,8173.21
ORD100900,2025-01-17,Customer 1061,Corporate,North,Uttar Pradesh,Technology,Accessories,Headset,3,1773.59,0.15,4522.65,1180.06
ORD100901,2025-04-09,Customer 1231,Consumer,West,Gujarat,Office Supplies,Art Supplies,Markers,6,498.97,0.2,2395.07,163.39
ORD100902,2025-08-12,Customer 1160,Small Business,South,Andhra Pradesh,Technology,Laptops,Ultrabook,1,111301.31,0.1,100171.18,24087.84
ORD100903,2025-06-15,Customer 1158,Corporate,South,Telangana,Technology,Phones,Pixel Phone,1,60135.91,0.15,51115.52,3893.5
ORD100904,2025-10-20,Customer 1167,Small Business,West,Rajasthan,Technology,Laptops,Gaming Laptop,6,111307.69,0.05,634453.82,68864.97
ORD100905,2025-04-10,Customer 1160,Consumer,South,Telangana,Office Supplies,Art Supplies,Sketch Pens,6,109.51,0,657.07,187.72
ORD100906,2025-02-26,Customer 1126,Small Business,West,Gujarat,Office Supplies,Paper,A4 Paper,2,433.6,0.02,849.86,81.09
ORD100907,2025-07-20,Customer 1175,Consumer,North,Haryana,Furniture,Chairs,Office Chair,1,10554.5,0.2,8443.6,395.07
ORD100908,2025-11-21,Customer 1155,Small Business,West,Maharashtra,Office Supplies,Binders,Presentation Binder,1,459.53,0.2,367.62,56.91
ORD100909,2025-06-25,Customer 1007,Consumer,East,Odisha,Furniture,Chairs,Ergonomic Chair,5,14254.6,0,71273.02,8725.67
ORD100910,2025-04-21,Customer 1240,Consumer,East,Bihar,Technology,Laptops,Business Laptop,3,59549.33,0,178647.98,42894.03
ORD100911,2025-09-04,Customer 1242,Consumer,South,Andhra Pradesh,Office Supplies,Storage,File Cabinet,4,4522.13,0.1,16279.66,2457.15
ORD100912,2025-05-09,Customer 1203,Consumer,South,Tamil Nadu,Technology,Accessories,USB Hub,1,4376.98,0.15,3720.44,413.15
ORD100913,2025-08-10,Customer 1145,Consumer,West,Maharashtra,Furniture,Bookcases,Metal Bookcase,5,6382.28,0.1,28720.28,4292.21
ORD100914,2025-08-19,Customer 1135,Consumer,South,Telangana,Office Supplies,Storage,File Cabinet,3,3702.52,0.2,8886.04,2124.5
ORD100915,2025-02-28,Customer 1095,Consumer,South,Karnataka,Office Supplies,Art Supplies,Markers,3,332.12,0.02,976.42,214.35
ORD100916,2025-03-04,Customer 1230,Consumer,North,Delhi,Technology,Phones,iPhone,3,32322.75,0.15,82423.02,17923.11
ORD100917,2025-07-17,Customer 1206,Small Business,East,West Bengal,Furniture,Tables,Office Table,5,11951.21,0.15,50792.65,12732.68
ORD100918,2025-10-21,Customer 1126,Consumer,West,Rajasthan,Office Supplies,Art Supplies,Sketch Pens,7,418.14,0.02,2868.44,246.47
ORD100919,2025-08-04,Customer 1072,Consumer,North,Delhi,Technology,Laptops,Ultrabook,3,107072.97,0.02,314794.52,63529.01
ORD100920,2025-08-25,Customer 1004,Consumer,East,West Bengal,Technology,Printers,Laser Printer,5,32704.97,0,163524.83,25219.74
ORD100921,2025-08-01,Customer 1012,Consumer,East,Jharkhand,Technology,Accessories,USB Hub,1,4205.64,0.05,3995.35,703.74
ORD100922,2025-09-10,Customer 1082,Small Business,North,Uttar Pradesh,Office Supplies,Paper,A4 Paper,2,281.09,0,562.18,62.13
ORD100923,2025-04-26,Customer 1011,Consumer,South,Karnataka,Technology,Accessories,Wireless Mouse,6,6168.49,0.05,35160.41,9206.06
ORD100924,2025-02-08,Customer 1030,Consumer,East,Odisha,Technology,Printers,Inkjet Printer,6,11769.48,0.02,69204.55,14073.42
ORD100925,2025-10-27,Customer 1249,Consumer,West,Goa,Furniture,Chairs,Visitor Chair,5,6987.59,0.1,31444.15,6303.9
ORD100926,2025-04-26,Customer 1188,Small Business,North,Delhi,Technology,Accessories,Wireless Mouse,3,4218.65,0.02,12402.82,2729.68
ORD100927,2025-02-08,Customer 1026,Consumer,West,Rajasthan,Technology,Phones,iPhone,2,49366.08,0.1,88858.94,8560.83
ORD100928,2025-06-09,Customer 1222,Corporate,West,Gujarat,Furniture,Chairs,Ergonomic Chair,2,16792.11,0.1,30225.8,8146.28
ORD100929,2025-07-24,Customer 1037,Consumer,South,Telangana,Technology,Printers,Laser Printer,6,15600.11,0.15,79560.56,14730.18
ORD100930,2025-02-26,Customer 1090,Consumer,South,Telangana,Technology,Printers,Laser Printer,3,7800.41,0.2,18721.0,2748.14
ORD100931,2025-07-01,Customer 1025,Consumer,West,Goa,Technology,Printers,Inkjet Printer,5,16344.71,0.1,73551.18,8456.15
ORD100932,2025-08-05,Customer 1110,Consumer,South,Telangana,Technology,Printers,Laser Printer,5,14725.92,0.15,62585.16,9456.34
ORD100933,2025-11-27,Customer 1016,Consumer,South,Karnataka,Office Supplies,Binders,Ring Binder,1,455.92,0.15,387.54,39.16
ORD100934,2025-04-26,Customer 1052,Consumer,West,Gujarat,Furniture,Chairs,Ergonomic Chair,6,15449.0,0.2,74155.18,6601.2
ORD100935,2025-06-27,Customer 1189,Consumer,East,Odisha,Office Supplies,Storage,Storage Box,1,1273.46,0.2,1018.77,170.0
ORD100936,2025-03-29,Customer 1170,Consumer,East,Bihar,Office Supplies,Binders,Ring Binder,3,457.95,0.02,1346.36,385.99
ORD100937,2025-01-11,Customer 1248,Consumer,South,Telangana,Office Supplies,Paper,A4 Paper,6,744.17,0,4465.02,940.69
ORD100938,2025-09-08,Customer 1134,Consumer,South,Andhra Pradesh,Furniture,Chairs,Ergonomic Chair,5,13360.67,0.05,63463.19,15946.97
ORD100939,2025-02-18,Customer 1124,Consumer,North,Uttar Pradesh,Technology,Accessories,USB Hub,4,5329.33,0.15,18119.74,1795.93
ORD100940,2025-01-07,Customer 1005,Consumer,East,Jharkhand,Technology,Accessories,USB Hub,1,2400.61,0.15,2040.52,413.63
ORD100941,2025-04-23,Customer 1190,Consumer,South,Tamil Nadu,Technology,Phones,Galaxy Phone,5,67647.83,0.1,304415.25,40813.68
ORD100942,2025-11-24,Customer 1084,Consumer,North,Uttar Pradesh,Office Supplies,Art Supplies,Notebooks,2,355.11,0.2,568.17,60.65
ORD100943,2025-05-22,Customer 1202,Consumer,East,West Bengal,Technology,Accessories,Wireless Mouse,4,5710.6,0.15,19416.03,4960.67
ORD100944,2025-01-05,Customer 1170,Consumer,West,Goa,Office Supplies,Binders,Presentation Binder,6,143.1,0.05,815.65,166.99
ORD100945,2025-05-28,Customer 1125,Consumer,North,Uttar Pradesh,Office Supplies,Paper,Premium Paper,1,391.26,0.15,332.57,23.17
ORD100946,2025-06-30,Customer 1196,Corporate,North,Delhi,Technology,Laptops,Gaming Laptop,3,127452.65,0.15,325004.25,61384.11
ORD100947,2025-05-19,Customer 1121,Small Business,South,Andhra Pradesh,Office Supplies,Binders,Presentation Binder,5,465.67,0.05,2211.93,255.81
ORD100948,2025-12-14,Customer 1173,Small Business,West,Gujarat,Furniture,Chairs,Office Chair,3,12157.06,0.02,35741.76,7114.74
ORD100949,2025-12-16,Customer 1160,Consumer,South,Andhra Pradesh,Technology,Printers,Laser Printer,3,15539.89,0.05,44288.69,8510.79
ORD100950,2025-07-12,Customer 1090,Consumer,West,Goa,Technology,Printers,Inkjet Printer,5,33176.63,0.2,132706.54,14420.29
ORD100951,2025-07-30,Customer 1201,Consumer,West,Rajasthan,Technology,Phones,Pixel Phone,1,68642.38,0.15,58346.03,14120.13
ORD100952,2025-03-07,Customer 1223,Consumer,East,West Bengal,Technology,Printers,Laser Printer,4,25762.22,0.1,92743.99,21576.5
ORD100953,2025-02-13,Customer 1176,Consumer,North,Delhi,Technology,Phones,Pixel Phone,5,24525.74,0.05,116497.25,22355.54
ORD100954,2025-03-04,Customer 1039,Consumer,North,Haryana,Office Supplies,Binders,Presentation Binder,2,173.89,0.2,278.22,47.5
ORD100955,2025-01-04,Customer 1133,Consumer,West,Gujarat,Furniture,Tables,Office Table,1,5000.89,0.15,4250.76,1003.51
ORD100956,2025-02-23,Customer 1047,Corporate,West,Rajasthan,Technology,Printers,Inkjet Printer,1,32929.24,0.05,31282.78,4895.84
ORD100957,2025-11-10,Customer 1190,Corporate,West,Gujarat,Office Supplies,Paper,Premium Paper,2,663.53,0.02,1300.52,138.08
ORD100958,2025-09-19,Customer 1170,Consumer,South,Tamil Nadu,Furniture,Bookcases,Metal Bookcase,6,6250.34,0.15,31876.76,4811.86
ORD100959,2025-12-24,Customer 1002,Corporate,North,Delhi,Furniture,Furnishings,Desk Lamp,1,2200.53,0,2200.53,449.19
ORD100960,2025-11-27,Customer 1040,Consumer,West,Gujarat,Technology,Accessories,Keyboard,4,6259.27,0.1,22533.38,2612.04
ORD100961,2025-06-28,Customer 1117,Corporate,West,Gujarat,Furniture,Tables,Study Table,2,13796.68,0.2,22074.68,3397.13
ORD100962,2025-05-23,Customer 1147,Corporate,East,Bihar,Office Supplies,Paper,Premium Paper,4,875.66,0.15,2977.25,558.16
ORD100963,2025-03-08,Customer 1024,Corporate,East,Jharkhand,Furniture,Bookcases,Metal Bookcase,1,5286.26,0.2,4229.01,274.97
ORD100964,2025-12-14,Customer 1098,Corporate,West,Goa,Technology,Laptops,Ultrabook,7,69844.8,0.02,479135.36,112690.67
ORD100965,2025-02-02,Customer 1155,Corporate,North,Delhi,Furniture,Chairs,Ergonomic Chair,7,14374.06,0.1,90556.56,20188.45
ORD100966,2025-03-31,Customer 1050,Consumer,East,Jharkhand,Technology,Printers,Inkjet Printer,2,34688.38,0.15,58970.25,9725.55
ORD100967,2025-12-14,Customer 1006,Corporate,East,West Bengal,Technology,Laptops,Gaming Laptop,7,100495.59,0.02,689399.76,64751.2
ORD100968,2025-04-15,Customer 1087,Consumer,North,Uttar Pradesh,Office Supplies,Paper,Premium Paper,7,515.22,0.15,3065.55,713.32
ORD100969,2025-04-08,Customer 1205,Consumer,South,Tamil Nadu,Furniture,Furnishings,Desk Organizer,3,2638.91,0.15,6729.22,1549.42
ORD100970,2025-11-17,Customer 1059,Consumer,West,Rajasthan,Office Supplies,Paper,A4 Paper,7,586.21,0,4103.47,434.74
ORD100971,2025-01-12,Customer 1040,Small Business,South,Telangana,Office Supplies,Storage,File Cabinet,4,4278.99,0,17115.94,4654.46
ORD100972,2025-10-01,Customer 1149,Consumer,South,Karnataka,Office Supplies,Storage,File Cabinet,5,528.56,0.2,2114.24,478.24
ORD100973,2025-12-01,Customer 1140,Corporate,North,Haryana,Technology,Printers,Inkjet Printer,2,16367.15,0,32734.31,3621.84
ORD100974,2025-12-06,Customer 1018,Small Business,North,Delhi,Technology,Phones,iPhone,5,65107.09,0,325535.43,50811.53
ORD100975,2025-10-10,Customer 1089,Consumer,West,Rajasthan,Office Supplies,Storage,Storage Box,1,406.48,0.15,345.51,31.81
ORD100976,2025-04-27,Customer 1188,Consumer,North,Uttar Pradesh,Office Supplies,Paper,A4 Paper,5,645.29,0.1,2903.81,595.36
ORD100977,2025-01-27,Customer 1030,Small Business,West,Rajasthan,Office Supplies,Binders,Presentation Binder,6,259.27,0.02,1524.51,153.1
ORD100978,2025-06-30,Customer 1191,Corporate,South,Telangana,Technology,Phones,Galaxy Phone,2,24163.38,0,48326.77,6280.92
ORD100979,2025-01-08,Customer 1089,Corporate,South,Andhra Pradesh,Office Supplies,Paper,A4 Paper,2,535.06,0.05,1016.62,78.4
ORD100980,2025-05-30,Customer 1139,Consumer,South,Karnataka,Furniture,Furnishings,Desk Organizer,1,4439.54,0,4439.54,599.53
ORD100981,2025-04-23,Customer 1081,Corporate,West,Maharashtra,Office Supplies,Storage,File Cabinet,7,3991.13,0.15,23747.25,5674.53
ORD100982,2025-01-28,Customer 1133,Consumer,East,Odisha,Office Supplies,Art Supplies,Sketch Pens,1,284.09,0.02,278.41,72.42
